latitude,longitude,datetime,Wildfire,pr,rmax,rmin,sph,srad,tmmn,tmmx,vs,bi,fm100,fm1000,erc,etr,pet,vpd
35.2154466781108,-85.39788723,2014-11-28,No,0.0,76.3,37.5,0.00226,122.7,267.9,277.8,2.9,25.0,15.8,18.5,28.0,1.8,1.2,0.29
35.2154466781108,-85.39788723,2014-11-29,No,0.0,62.0,33.4,0.003,102.5,274.6,283.4,4.8,33.0,13.9,18.4,31.0,3.5,2.2,0.51
35.2154466781108,-85.39788723,2014-11-30,No,0.0,64.7,44.3,0.00551,121.1,282.8,288.8,5.5,36.0,12.8,17.5,33.0,4.2,2.7,0.65
35.2154466781108,-85.39788723,2014-12-01,No,19.8,79.9,56.0,0.00692,97.3,283.3,289.2,4.0,0.0,16.5,18.5,17.0,2.8,1.9,0.48
35.2154466781108,-85.39788723,2014-12-02,No,5.6,79.5,70.6,0.0071,67.9,283.7,286.3,2.9,0.0,17.1,18.9,15.0,1.7,1.2,0.31
35.2154466781108,-85.39788723,2014-12-03,No,0.0,100.0,65.2,0.00699,76.7,280.0,287.2,3.0,21.0,18.3,19.0,21.0,1.5,1.1,0.23
35.2154466781108,-85.39788723,2014-12-04,No,0.0,97.5,59.4,0.0069,69.2,280.2,288.4,2.0,18.0,18.6,19.0,22.0,1.5,1.1,0.32
35.571128999107,-121.108316,2016-06-23,No,0.0,88.5,29.2,0.00726,335.9,284.1,296.3,4.0,39.0,11.7,14.8,43.0,7.9,6.0,0.89
35.571128999107,-121.108316,2016-06-24,No,0.0,81.9,39.9,0.00732,326.6,284.6,291.9,4.7,41.0,11.6,14.6,42.0,6.9,5.3,0.54
35.571128999107,-121.108316,2016-06-25,No,0.0,85.8,31.6,0.00752,340.2,284.4,295.8,4.2,41.0,11.5,14.4,44.0,7.9,6.1,0.8
35.571128999107,-121.108316,2016-06-26,No,0.0,83.3,36.6,0.00768,352.0,285.4,294.3,4.2,40.0,11.4,14.3,44.0,7.5,5.8,0.66
35.571128999107,-121.108316,2016-06-27,No,0.0,80.5,38.5,0.00806,344.9,286.9,294.2,2.8,34.0,11.3,14.1,44.0,6.7,5.5,0.74
35.571128999107,-121.108316,2016-06-28,No,0.0,71.5,39.2,0.00798,344.8,285.9,294.2,2.1,31.0,10.8,14.0,45.0,6.4,5.4,0.76
35.571128999107,-121.108316,2016-06-29,No,0.0,87.3,49.3,0.00758,349.0,284.3,289.6,4.0,38.0,11.6,13.9,43.0,5.8,4.8,0.45
35.571128999107,-121.108316,2016-06-30,No,0.0,90.8,53.5,0.00706,355.8,284.0,288.6,3.1,33.0,12.6,13.9,41.0,5.0,4.3,0.29
35.571128999107,-121.108316,2016-07-01,No,0.0,93.2,59.4,0.0076,347.4,284.5,289.9,3.0,31.0,13.5,13.9,39.0,4.7,4.2,0.39
35.571128999107,-121.108316,2016-07-02,No,0.0,89.3,53.7,0.0076,349.0,285.2,292.5,3.2,33.0,13.7,13.9,40.0,5.2,4.5,0.59
35.571128999107,-121.108316,2016-07-03,No,0.0,96.8,54.4,0.00761,343.4,284.1,293.2,3.1,32.0,14.4,14.0,39.0,4.9,4.2,0.56
35.571128999107,-121.108316,2016-07-04,No,0.0,99.5,60.0,0.00778,345.2,284.4,291.5,3.1,30.0,15.2,14.2,37.0,4.5,4.0,0.48
35.571128999107,-121.108316,2016-07-05,No,0.0,98.7,60.1,0.00767,346.1,284.6,290.4,3.1,30.0,15.7,14.4,36.0,4.5,4.0,0.46
35.571128999107,-121.108316,2016-07-06,No,0.0,99.6,56.6,0.0074,344.9,283.8,289.9,3.2,30.0,16.1,14.5,36.0,4.6,4.0,0.38
35.571128999107,-121.108316,2016-07-07,No,0.0,96.1,54.9,0.00747,344.3,284.3,290.3,3.6,32.0,16.0,14.5,36.0,4.9,4.2,0.41
35.571128999107,-121.108316,2016-07-08,No,0.0,93.6,53.5,0.00759,337.7,284.8,289.9,2.6,29.0,15.7,14.6,36.0,4.9,4.3,0.36
35.571128999107,-121.108316,2016-07-09,No,0.0,90.0,44.0,0.0079,326.0,285.4,293.3,3.7,35.0,15.0,14.5,38.0,6.0,4.9,0.7
35.571128999107,-121.108316,2016-07-10,No,0.0,90.0,44.6,0.00733,346.6,284.1,292.9,4.8,39.0,14.5,14.5,39.0,6.2,4.9,0.64
35.571128999107,-121.108316,2016-07-11,No,0.0,93.0,47.1,0.00717,336.3,283.6,290.1,3.8,35.0,14.5,14.5,38.0,5.4,4.5,0.43
35.571128999107,-121.108316,2016-07-12,No,0.0,92.3,46.5,0.00717,347.7,283.8,290.9,2.8,31.0,14.4,14.5,39.0,5.3,4.5,0.46
35.571128999107,-121.108316,2016-07-13,No,0.0,92.3,48.1,0.00738,345.0,284.0,290.7,2.5,29.0,14.4,14.5,38.0,5.2,4.5,0.39
35.571128999107,-121.108316,2016-07-14,No,0.0,92.3,52.9,0.00778,339.2,284.6,290.5,2.9,31.0,14.5,14.5,38.0,5.1,4.4,0.43
35.571128999107,-121.108316,2016-07-15,No,0.0,98.9,53.1,0.00763,340.2,283.9,291.2,3.1,31.0,15.2,14.5,37.0,4.9,4.2,0.47
35.571128999107,-121.108316,2016-07-16,No,0.0,100.0,58.7,0.00747,334.7,283.8,290.7,2.8,29.0,15.8,14.7,35.0,4.3,3.9,0.44
35.571128999107,-121.108316,2016-07-17,No,0.0,100.0,53.9,0.00741,331.1,283.4,290.7,3.1,30.0,16.1,14.8,35.0,4.6,4.0,0.42
35.571128999107,-121.108316,2016-07-18,No,0.0,100.0,48.8,0.00746,341.0,282.8,291.8,2.8,29.0,16.2,14.9,35.0,4.9,4.2,0.53
35.571128999107,-121.108316,2016-07-19,No,0.0,94.0,45.3,0.00707,330.6,283.4,291.1,3.0,31.0,15.7,14.9,36.0,5.3,4.4,0.53
35.571128999107,-121.108316,2016-07-20,No,0.0,88.9,36.2,0.00694,330.3,283.8,293.4,3.1,33.0,14.7,14.8,39.0,6.2,5.0,0.68
35.571128999107,-121.108316,2016-07-21,No,0.0,83.5,35.7,0.00706,327.4,284.8,293.6,3.2,34.0,13.7,14.6,40.0,6.4,5.1,0.75
35.571128999107,-121.108316,2016-07-22,No,0.0,79.8,35.8,0.00704,303.6,285.4,294.0,3.9,37.0,12.8,14.4,41.0,6.7,5.2,0.8
35.571128999107,-121.108316,2016-07-23,No,0.0,85.6,35.9,0.00709,334.8,284.7,294.0,4.4,40.0,12.5,14.3,43.0,7.0,5.4,0.71
35.571128999107,-121.108316,2016-07-24,No,0.0,87.1,43.0,0.0074,330.8,284.3,292.0,3.0,33.0,12.6,14.2,42.0,5.7,4.7,0.54
35.571128999107,-121.108316,2016-07-25,No,0.0,93.6,48.2,0.00749,321.1,283.9,291.2,2.6,30.0,13.3,14.2,40.0,5.0,4.3,0.49
35.571128999107,-121.108316,2016-07-26,No,0.0,84.7,41.2,0.00734,313.5,284.9,293.0,2.6,32.0,13.0,14.1,42.0,5.6,4.6,0.6
35.571128999107,-121.108316,2016-07-27,No,0.0,74.4,40.2,0.00772,321.8,286.7,294.2,3.2,35.0,12.2,14.0,43.0,6.5,5.2,0.79
35.571128999107,-121.108316,2016-07-28,No,0.0,73.5,44.5,0.00764,310.6,286.7,291.9,2.7,33.0,11.7,13.8,44.0,5.8,4.8,0.61
35.571128999107,-121.108316,2016-07-29,No,0.0,73.4,46.4,0.00767,326.8,286.8,291.7,3.1,35.0,11.5,13.7,44.0,6.0,4.9,0.55
35.571128999107,-121.108316,2016-07-30,No,0.0,82.9,46.8,0.00799,315.0,286.4,293.5,3.6,37.0,11.8,13.6,44.0,5.8,4.7,0.54
35.571128999107,-121.108316,2016-07-31,No,0.0,88.1,61.9,0.00871,325.2,286.3,293.4,3.5,34.0,12.8,13.7,41.0,4.9,4.2,0.53
35.571128999107,-121.108316,2016-08-01,No,0.0,92.4,64.2,0.00869,324.9,286.5,292.7,3.0,31.0,13.8,13.7,39.0,4.5,4.0,0.59
35.571128999107,-121.108316,2016-08-02,No,0.0,90.3,59.7,0.00811,322.6,286.0,291.7,2.9,31.0,14.2,13.8,39.0,4.6,4.1,0.54
35.571128999107,-121.108316,2016-08-03,No,0.0,91.8,60.2,0.00785,331.2,285.4,291.3,3.0,31.0,14.6,13.9,38.0,4.6,4.0,0.54
35.571128999107,-121.108316,2016-08-04,No,0.0,89.4,61.0,0.00751,328.9,285.4,290.6,2.6,29.0,14.8,14.0,38.0,4.4,3.9,0.45
35.571128999107,-121.108316,2016-08-05,No,0.0,95.4,66.9,0.00777,322.1,284.8,291.6,3.2,30.0,15.6,14.2,35.0,4.0,3.6,0.45
35.571128999107,-121.108316,2016-08-06,No,0.0,100.0,65.2,0.00801,327.2,284.0,290.6,3.1,29.0,16.4,14.4,34.0,4.0,3.6,0.41
35.571128999107,-121.108316,2016-08-07,No,0.0,100.0,54.6,0.00761,319.4,283.7,291.9,3.3,31.0,16.7,14.5,35.0,4.5,3.9,0.48
35.571128999107,-121.108316,2016-08-08,No,0.0,97.6,60.4,0.00765,329.3,284.0,290.2,3.4,30.0,16.8,14.6,34.0,4.3,3.8,0.27
35.571128999107,-121.108316,2016-08-09,No,0.0,100.0,76.5,0.00831,324.9,284.5,290.2,3.7,30.0,17.9,14.8,31.0,3.3,3.2,0.28
35.571128999107,-121.108316,2016-08-10,No,0.0,100.0,71.3,0.00841,320.1,284.7,291.5,3.2,28.0,18.3,15.1,30.0,3.5,3.3,0.41
35.571128999107,-121.108316,2016-08-11,No,0.0,100.0,65.3,0.00819,298.1,284.6,292.6,3.3,28.0,18.3,15.3,30.0,3.7,3.3,0.54
35.571128999107,-121.108316,2016-08-12,No,0.0,96.6,63.7,0.00781,300.8,284.8,290.3,2.3,25.0,18.0,15.4,31.0,3.9,3.5,0.39
35.571128999107,-121.108316,2016-08-13,No,0.0,84.7,53.2,0.00783,306.6,286.0,290.8,2.3,26.0,16.6,15.4,33.0,4.7,4.1,0.44
35.571128999107,-121.108316,2016-08-14,No,0.0,92.5,55.3,0.00807,316.6,285.4,291.3,2.5,27.0,16.3,15.4,34.0,4.6,4.0,0.46
35.571128999107,-121.108316,2016-08-15,No,0.0,97.7,62.4,0.00796,316.3,284.7,290.4,2.6,26.0,16.6,15.4,32.0,4.1,3.7,0.44
35.571128999107,-121.108316,2016-08-16,No,0.0,96.4,60.6,0.00754,317.2,284.3,290.0,2.4,25.0,16.7,15.5,32.0,4.1,3.6,0.38
35.571128999107,-121.108316,2016-08-17,No,0.0,95.3,59.5,0.00768,316.5,284.6,290.6,2.4,26.0,16.7,15.5,32.0,4.2,3.7,0.36
35.571128999107,-121.108316,2016-08-18,No,0.0,97.7,64.3,0.00809,314.1,284.5,290.6,3.2,28.0,17.0,15.6,31.0,4.0,3.6,0.27
35.571128999107,-121.108316,2016-08-19,No,0.0,100.0,70.9,0.00859,312.6,285.2,291.0,3.4,28.0,17.7,15.8,29.0,3.5,3.3,0.37
35.571128999107,-121.108316,2016-08-20,No,0.0,95.5,69.0,0.00834,302.7,285.3,290.4,3.0,26.0,17.8,16.0,29.0,3.8,3.4,0.33
35.571128999107,-121.108316,2016-08-21,No,0.0,94.5,65.1,0.00842,300.0,285.7,290.7,3.0,26.0,17.5,16.0,29.0,4.0,3.6,0.38
35.571128999107,-121.108316,2016-08-22,No,0.0,88.4,65.7,0.00829,291.1,286.3,291.4,3.1,27.0,16.9,16.0,30.0,4.1,3.6,0.43
35.571128999107,-121.108316,2016-08-23,No,0.0,92.2,68.0,0.00848,291.4,286.2,291.1,2.6,25.0,16.9,16.0,30.0,3.9,3.5,0.5
35.571128999107,-121.108316,2016-08-24,No,0.0,89.7,62.4,0.00786,300.8,286.0,290.5,2.7,26.0,16.5,16.0,31.0,4.1,3.6,0.45
35.571128999107,-121.108316,2016-08-25,No,0.0,94.6,67.0,0.0079,287.4,285.4,290.3,3.1,27.0,16.8,16.1,30.0,3.7,3.3,0.34
35.571128999107,-121.108316,2016-08-26,No,0.0,98.8,73.5,0.00829,299.8,285.9,292.1,2.7,25.0,17.6,16.2,28.0,3.4,3.2,0.46
35.571128999107,-121.108316,2016-08-27,No,0.0,98.6,71.6,0.00845,291.4,285.1,291.6,2.4,23.0,18.1,16.4,28.0,3.5,3.2,0.47
35.571128999107,-121.108316,2016-08-28,No,0.0,96.0,55.9,0.00794,274.8,284.7,292.4,2.6,25.0,17.7,16.4,30.0,4.0,3.5,0.55
35.571128999107,-121.108316,2016-08-29,No,0.0,87.7,45.0,0.0077,290.2,285.2,293.5,3.5,31.0,16.4,16.3,32.0,5.3,4.2,0.6
35.571128999107,-121.108316,2016-08-30,No,0.0,86.9,41.9,0.008,261.7,285.8,296.4,3.3,30.0,15.4,16.2,33.0,5.5,4.3,0.85
35.571128999107,-121.108316,2016-08-31,No,0.0,87.2,53.4,0.00807,283.0,285.7,291.9,3.9,32.0,15.1,16.1,33.0,4.9,3.9,0.55
35.571128999107,-121.108316,2016-09-01,No,0.0,93.3,58.2,0.00777,286.4,285.2,290.0,3.6,30.0,15.5,16.1,32.0,4.2,3.5,0.36
35.571128999107,-121.108316,2016-09-02,No,0.0,98.3,58.8,0.00803,292.0,285.8,291.0,2.7,27.0,16.2,16.1,32.0,4.0,3.5,0.46
35.571128999107,-121.108316,2016-09-03,No,0.0,99.1,65.9,0.00799,285.8,286.2,291.0,3.6,29.0,17.0,16.2,30.0,3.6,3.1,0.5
35.571128999107,-121.108316,2016-09-04,No,0.0,100.0,66.6,0.00787,282.6,284.3,291.0,5.0,33.0,17.6,16.3,29.0,3.2,2.8,0.43
35.571128999107,-121.108316,2016-09-05,No,0.0,100.0,60.3,0.00776,275.9,283.6,290.6,3.5,28.0,17.9,16.5,29.0,3.5,3.0,0.41
34.0046989991249,-116.576334,2016-10-24,No,5.1,95.6,54.0,0.00993,95.8,286.5,295.2,5.6,0.0,10.5,7.4,51.0,3.9,2.7,0.81
34.0046989991249,-116.576334,2016-10-25,No,0.0,83.5,35.5,0.00855,186.4,286.1,298.5,1.8,42.0,11.3,7.6,67.0,3.8,2.9,1.28
34.0046989991249,-116.576334,2016-10-26,No,0.0,62.8,27.6,0.0072,184.6,289.7,299.0,1.7,44.0,10.5,7.6,70.0,4.3,3.1,1.54
34.0046989991249,-116.576334,2016-10-27,No,0.0,71.3,26.0,0.0071,173.8,290.3,299.0,3.1,53.0,10.3,7.8,69.0,5.7,3.9,1.32
34.0046989991249,-116.576334,2016-10-28,No,0.0,69.1,33.6,0.00882,148.0,291.8,299.6,6.6,74.0,10.2,8.1,67.0,8.1,5.2,1.3
34.0046989991249,-116.576334,2016-10-29,No,0.0,78.9,35.5,0.00998,96.1,290.9,301.1,5.6,65.0,10.7,8.4,64.0,6.9,4.4,1.4
34.0046989991249,-116.576334,2016-10-30,No,0.0,100.0,43.4,0.01,146.2,283.6,297.1,8.2,75.0,13.1,8.8,58.0,5.8,3.8,1.13
34.0046989991249,-116.576334,2016-10-31,No,0.0,78.6,35.5,0.00658,176.6,283.2,293.2,4.3,55.0,12.8,8.8,60.0,5.0,3.4,1.08
34.0046989991249,-116.576334,2016-11-01,No,0.0,56.5,23.5,0.00473,176.3,283.6,293.7,4.7,62.0,11.3,8.7,65.0,6.5,4.2,1.18
34.0046989991249,-116.576334,2016-11-02,No,0.0,44.2,20.5,0.0044,177.1,288.6,295.2,4.5,64.0,9.9,8.7,68.0,7.0,4.5,1.59
34.0046989991249,-116.576334,2016-11-03,No,0.0,38.7,14.5,0.00414,174.0,290.6,298.5,3.8,62.0,8.6,8.6,71.0,7.3,4.6,1.85
34.0046989991249,-116.576334,2016-11-04,No,0.0,43.4,17.3,0.0051,169.8,290.4,299.5,2.2,50.0,7.9,8.6,72.0,5.2,3.4,1.84
34.0046989991249,-116.576334,2016-11-05,No,0.0,52.2,18.4,0.00575,169.7,291.7,300.6,2.2,50.0,7.7,8.6,72.0,5.2,3.5,2.22
34.0046989991249,-116.576334,2016-11-06,No,0.0,45.6,13.7,0.00454,169.4,288.6,300.0,2.7,56.0,7.3,8.4,75.0,6.0,3.8,2.03
34.0046989991249,-116.576334,2016-11-07,No,0.0,39.0,12.0,0.00414,165.7,287.8,300.0,1.8,50.0,6.7,8.1,77.0,4.7,3.1,1.87
34.0046989991249,-116.576334,2016-11-08,No,0.0,40.2,14.9,0.00487,164.3,289.9,300.6,2.9,60.0,6.5,8.0,78.0,6.4,4.1,2.09
34.0046989991249,-116.576334,2016-11-09,No,0.0,42.6,14.6,0.00465,165.9,292.3,300.1,3.2,62.0,6.4,7.9,79.0,6.7,4.2,2.32
34.0046989991249,-116.576334,2016-11-10,No,0.0,37.7,11.9,0.00381,164.0,290.3,298.5,1.5,49.0,6.1,7.9,80.0,4.0,2.7,1.99
34.0046989991249,-116.576334,2016-11-11,No,0.0,40.8,13.1,0.00404,163.6,289.1,298.4,1.8,52.0,6.0,7.9,80.0,4.5,2.9,1.84
34.0046989991249,-116.576334,2016-11-12,No,0.0,43.4,16.5,0.00451,145.3,289.1,297.3,1.4,46.0,6.1,7.8,78.0,3.5,2.4,1.73
34.0046989991249,-116.576334,2016-11-13,No,0.0,46.0,15.1,0.00454,160.1,288.4,298.9,1.4,48.0,6.3,7.7,80.0,3.7,2.5,2.03
34.0046989991249,-116.576334,2016-11-14,No,0.0,34.5,7.7,0.00334,159.9,289.1,300.5,1.2,50.0,5.8,7.4,84.0,3.6,2.3,2.3
34.0046989991249,-116.576334,2016-11-15,No,0.0,28.5,5.6,0.00287,151.3,290.5,299.4,2.9,67.0,5.2,7.2,86.0,7.0,4.3,2.29
34.0046989991249,-116.576334,2016-11-16,No,0.0,40.8,7.3,0.00276,144.0,281.0,297.1,6.4,97.0,5.3,7.2,85.0,10.2,6.2,1.66
34.0046989991249,-116.576334,2016-11-17,No,0.0,39.6,14.0,0.00243,157.2,281.2,289.3,4.3,74.0,5.5,7.2,83.0,5.9,3.7,1.22
34.0046989991249,-116.576334,2016-11-18,No,0.0,26.2,5.4,0.0016,152.5,281.2,290.3,2.1,60.0,5.0,7.1,87.0,4.3,2.7,1.33
34.0046989991249,-116.576334,2016-11-19,No,0.0,20.7,1.0,0.00124,128.6,282.7,293.3,3.4,76.0,4.3,6.9,91.0,6.9,4.2,1.2
34.0046989991249,-116.576334,2016-11-20,No,3.6,54.5,16.5,0.00386,75.7,282.4,294.5,5.8,0.0,6.7,7.2,60.0,7.6,4.7,0.82
34.0046989991249,-116.576334,2016-11-21,No,1.9,99.9,48.5,0.00686,130.2,281.3,290.4,6.2,0.0,11.4,8.0,48.0,3.5,2.4,0.79
34.0046989991249,-116.576334,2016-11-22,No,0.0,66.6,30.7,0.00492,150.6,280.0,291.5,2.1,44.0,10.9,8.1,66.0,3.2,2.2,0.99
34.0046989991249,-116.576334,2016-11-23,No,0.0,51.9,18.1,0.00377,150.9,282.6,293.4,2.4,50.0,9.9,8.1,70.0,4.2,2.7,1.48
34.0046989991249,-116.576334,2016-11-24,No,0.0,32.7,7.2,0.002,154.8,277.0,292.6,3.2,62.0,8.2,8.1,76.0,5.6,3.4,1.33
34.0046989991249,-116.576334,2016-11-25,No,0.0,25.0,2.7,0.00138,154.0,277.0,293.3,1.4,51.0,6.8,8.0,80.0,3.2,2.0,1.19
34.0046989991249,-116.576334,2016-11-26,No,1.3,44.9,14.4,0.00265,139.9,276.6,290.1,7.0,0.0,7.1,8.1,57.0,7.6,4.6,0.58
34.0046989991249,-116.576334,2016-11-27,No,0.0,89.1,49.7,0.0052,85.8,276.7,286.0,8.6,79.0,10.0,8.4,61.0,3.5,2.2,0.28
34.0046989991249,-116.576334,2016-11-28,No,0.0,92.1,40.5,0.00565,118.9,276.3,287.5,6.5,68.0,12.0,8.5,61.0,4.2,2.7,0.73
34.0046989991249,-116.576334,2016-11-29,No,0.0,62.7,26.6,0.00316,146.4,279.3,286.7,4.3,59.0,11.1,8.5,65.0,4.1,2.6,0.89
34.0046989991249,-116.576334,2016-11-30,No,0.0,45.3,16.2,0.00243,143.2,278.2,287.4,1.3,41.0,9.8,8.5,69.0,2.4,1.6,0.86
34.0046989991249,-116.576334,2016-12-01,No,0.0,45.0,19.5,0.00262,84.1,279.3,287.6,1.4,41.0,8.9,8.6,68.0,2.4,1.6,0.93
34.0046989991249,-116.576334,2016-12-02,No,0.0,42.3,24.4,0.00245,142.1,279.3,284.1,6.2,75.0,8.4,8.7,69.0,5.2,3.2,0.86
34.0046989991249,-116.576334,2016-12-03,No,0.0,30.7,7.0,0.00177,141.1,279.2,291.8,6.6,89.0,7.2,8.6,76.0,8.1,4.9,1.24
34.0046989991249,-116.576334,2016-12-04,No,0.0,30.8,5.7,0.00205,138.8,281.8,293.9,2.3,57.0,6.3,8.2,79.0,4.6,2.8,1.42
34.0046989991249,-116.576334,2016-12-05,No,0.0,35.6,10.7,0.00243,129.3,281.9,291.0,2.7,59.0,6.0,7.8,79.0,4.7,2.9,1.13
34.0046989991249,-116.576334,2016-12-06,No,0.0,49.3,17.8,0.00304,136.8,279.3,290.0,4.8,74.0,6.4,7.8,78.0,5.7,3.5,0.97
34.0046989991249,-116.576334,2016-12-07,No,0.0,53.9,25.0,0.00309,125.7,278.2,286.8,2.2,49.0,7.0,7.9,74.0,2.9,1.9,0.61
34.0046989991249,-116.576334,2016-12-08,No,0.0,64.7,26.8,0.00407,128.6,278.0,288.3,2.0,46.0,7.8,8.0,72.0,2.9,1.9,0.39
34.0046989991249,-116.576334,2016-12-09,No,0.0,77.5,36.2,0.00599,123.2,281.6,291.1,2.2,44.0,9.2,8.3,67.0,2.9,1.9,0.62
34.0046989991249,-116.576334,2016-12-10,No,0.0,73.0,33.4,0.00638,125.2,282.7,293.6,4.9,62.0,9.8,8.5,66.0,5.1,3.2,0.8
34.0046989991249,-116.576334,2016-12-11,No,0.0,72.6,34.5,0.00664,127.8,284.0,292.3,4.1,57.0,10.2,8.5,65.0,4.6,3.0,0.84
34.0046989991249,-116.576334,2016-12-12,No,0.0,68.0,29.8,0.00611,128.0,283.7,292.4,3.6,54.0,10.1,8.5,66.0,4.6,3.0,0.86
34.0046989991249,-116.576334,2016-12-13,No,0.0,64.8,30.0,0.00594,130.6,284.3,293.1,3.3,53.0,9.9,8.5,67.0,4.4,2.8,1.13
34.0046989991249,-116.576334,2016-12-14,No,0.0,52.0,20.8,0.00464,134.1,285.1,293.3,3.7,59.0,9.2,8.6,69.0,5.6,3.4,1.1
34.0046989991249,-116.576334,2016-12-15,No,2.1,60.9,24.6,0.00516,77.6,284.7,293.3,6.2,0.0,9.8,8.9,50.0,6.9,4.2,0.82
34.0046989991249,-116.576334,2016-12-16,No,3.9,100.0,47.9,0.00693,62.0,275.5,289.9,10.3,0.0,13.8,9.7,40.0,3.4,2.1,0.94
34.0046989991249,-116.576334,2016-12-17,No,0.0,62.1,21.8,0.00248,137.1,274.8,284.5,3.6,51.0,12.3,9.8,59.0,3.5,2.2,0.82
34.0046989991249,-116.576334,2016-12-18,No,0.0,28.0,9.2,0.00135,138.1,274.5,285.4,4.8,67.0,9.9,9.5,67.0,5.4,3.3,0.87
34.0046989991249,-116.576334,2016-12-19,No,0.0,28.0,4.2,0.00119,140.2,277.1,286.9,5.0,75.0,8.0,9.2,72.0,6.3,3.8,0.89
34.0046989991249,-116.576334,2016-12-20,No,0.0,32.1,7.9,0.002,130.3,276.7,290.3,1.8,49.0,7.0,9.0,74.0,3.5,2.2,0.66
34.0046989991249,-116.576334,2016-12-21,No,16.1,70.6,36.6,0.00473,49.9,281.3,287.2,1.4,0.0,11.8,10.5,41.0,2.0,1.4,0.29
34.0046989991249,-116.576334,2016-12-22,No,8.2,100.0,84.5,0.00697,53.2,279.6,282.4,1.8,0.0,16.9,11.7,27.0,0.7,0.6,0.1
34.0046989991249,-116.576334,2016-12-23,No,17.8,100.0,69.9,0.00642,96.3,279.4,282.4,5.9,0.0,20.8,13.2,23.0,1.5,1.1,0.32
34.0046989991249,-116.576334,2016-12-24,No,1.2,100.0,65.8,0.00488,102.1,274.2,281.7,8.2,0.0,21.1,13.9,22.0,1.3,0.9,0.44
34.0046989991249,-116.576334,2016-12-25,No,0.0,75.4,36.9,0.00294,124.6,273.6,281.6,2.9,31.0,18.3,14.0,36.0,2.2,1.5,0.44
34.0046989991249,-116.576334,2016-12-26,No,0.0,63.4,30.5,0.00287,113.9,275.8,281.7,3.1,33.0,15.6,14.0,40.0,2.8,1.8,0.46
34.0046989991249,-116.576334,2016-12-27,No,0.0,63.6,18.5,0.00311,133.4,276.8,287.9,2.5,34.0,13.5,14.1,44.0,3.6,2.2,0.84
34.0046989991249,-116.576334,2016-12-28,No,0.0,48.5,10.6,0.00266,137.8,280.2,291.4,2.5,38.0,11.3,13.6,50.0,4.4,2.7,1.14
34.0046989991249,-116.576334,2016-12-29,No,0.0,48.1,11.8,0.00274,132.1,283.2,294.4,1.9,36.0,9.9,13.1,53.0,3.6,2.3,1.17
34.0046989991249,-116.576334,2016-12-30,No,0.7,70.2,35.8,0.00474,44.0,279.0,286.5,2.7,0.0,10.4,12.6,37.0,2.9,1.9,0.14
34.0046989991249,-116.576334,2016-12-31,No,13.0,100.0,69.4,0.00723,94.3,276.5,286.3,3.6,0.0,16.3,14.1,25.0,0.9,0.7,0.05
34.0046989991249,-116.576334,2017-01-01,No,0.0,100.0,50.2,0.00501,124.8,275.0,285.2,5.4,15.0,22.2,27.9,6.0,2.4,1.6,0.3
34.0046989991249,-116.576334,2017-01-02,No,0.0,89.8,55.0,0.00463,107.8,276.0,282.8,7.8,22.0,19.1,26.9,9.0,2.6,1.7,0.28
34.0046989991249,-116.576334,2017-01-03,No,0.0,85.3,60.4,0.00461,101.4,276.7,281.5,4.0,17.0,16.9,26.3,12.0,1.8,1.3,0.25
34.0046989991249,-116.576334,2017-01-04,No,0.0,97.7,48.6,0.0057,124.8,277.7,287.6,6.8,25.0,16.0,25.9,14.0,3.2,2.1,0.39
34.0046989991249,-116.576334,2017-01-05,No,0.8,100.0,50.5,0.00739,84.5,278.2,291.1,8.9,0.0,17.4,25.8,5.0,3.2,2.1,0.35
34.0046989991249,-116.576334,2017-01-06,No,0.0,70.0,37.6,0.00369,137.5,276.5,284.4,3.0,19.0,15.3,24.9,17.0,2.7,1.8,0.5
34.6837699991168,-96.5676799999999,2017-07-27,No,0.0,69.3,28.5,0.01364,318.4,298.2,310.1,5.0,45.0,11.1,15.9,42.0,12.1,8.8,2.57
34.6837699991168,-96.5676799999999,2017-07-28,No,0.0,81.2,35.4,0.01461,263.2,296.5,308.2,3.1,34.0,11.0,15.6,41.0,8.1,6.3,1.94
34.6837699991168,-96.5676799999999,2017-07-29,No,0.0,87.1,37.6,0.01405,322.7,294.6,306.6,4.7,42.0,11.3,15.3,42.0,9.5,7.2,1.63
34.6837699991168,-96.5676799999999,2017-07-30,No,0.0,79.9,33.0,0.01133,215.2,292.6,304.7,4.0,39.0,10.9,14.9,43.0,7.9,5.8,1.65
34.6837699991168,-96.5676799999999,2017-07-31,No,0.0,72.6,31.5,0.01054,206.7,293.1,304.1,3.5,38.0,10.2,14.5,45.0,7.6,5.6,1.74
34.6837699991168,-96.5676799999999,2017-08-01,No,6.0,86.7,68.7,0.01365,98.9,294.2,297.1,2.9,0.0,12.8,14.9,28.0,3.1,2.4,0.56
34.6837699991168,-96.5676799999999,2017-08-02,No,0.0,95.4,47.6,0.01352,245.0,292.4,302.3,1.7,26.0,13.5,15.0,38.0,5.1,4.4,0.99
34.6837699991168,-96.5676799999999,2017-08-03,No,0.3,90.1,35.4,0.01272,281.4,292.4,305.5,2.2,29.0,13.1,15.0,40.0,6.8,5.6,1.53
34.6837699991168,-96.5676799999999,2017-08-04,No,0.0,83.9,40.8,0.01325,298.8,294.3,304.2,3.3,35.0,12.8,14.9,41.0,7.6,6.1,1.41
